id,device_id,ts,voltage,humidity,temperature,latitude,longitude
678,device1,2025-11-12 17:37:14.93008+05:30,0.53,67.23,26.84,23.190374,72.627693
679,device1,2025-11-12 17:37:26.468423+05:30,0.55,68.27,26.82,23.190382,72.627693
680,device1,2025-11-12 17:37:41.615465+05:30,0.53,68.70,26.81,23.190386,72.627693
681,device1,2025-11-12 17:37:58.982013+05:30,0.53,71.49,26.80,23.19038,72.627686
682,device1,2025-11-12 17:38:11.615075+05:30,0.53,65.44,26.77,23.19042,72.627716
683,device1,2025-11-12 17:38:26.437126+05:30,0.53,63.02,26.75,23.190453,72.627754
684,device1,2025-11-12 17:39:42.074204+05:30,0.54,60.52,26.80,23.190521,72.628059
685,device1,2025-11-12 17:39:56.755122+05:30,0.55,56.15,26.89,23.19047,72.627823
686,device1,2025-11-12 17:40:11.552002+05:30,0.57,54.65,26.98,23.190372,72.627678
687,device1,2025-11-12 17:40:26.605054+05:30,0.57,54.03,27.08,23.190504,72.627586
688,device1,2025-11-12 17:40:41.565105+05:30,0.56,53.49,27.18,23.190847,72.627632
689,device1,2025-11-12 17:40:56.813082+05:30,0.54,52.86,27.28,23.191292,72.627983
690,device1,2025-11-12 17:41:11.620628+05:30,0.57,52.42,27.37,23.191191,72.627831
691,device1,2025-11-12 17:41:26.714449+05:30,0.55,51.93,27.45,23.191378,72.627968
692,device1,2025-11-12 17:41:41.642488+05:30,0.55,51.63,27.53,23.190699,72.62796
693,device1,2025-11-12 17:41:56.671735+05:30,0.57,51.44,27.59,23.18992,72.628052
694,device1,2025-11-12 17:42:11.683374+05:30,0.57,51.18,27.65,23.190083,72.627937
695,device1,2025-11-12 17:42:26.630886+05:30,0.55,51.34,27.72,23.190083,72.627937
696,device1,2025-11-12 17:42:41.580131+05:30,0.57,51.35,27.79,23.190083,72.627937
697,device1,2025-11-12 17:42:56.606041+05:30,0.57,50.99,27.85,23.190083,72.627937
698,device1,2025-11-12 17:43:11.569276+05:30,0.58,50.84,27.91,23.190083,72.627937
699,device1,2025-11-12 17:43:26.598455+05:30,0.56,50.58,27.96,23.190083,72.627937
700,device1,2025-11-12 17:43:41.674049+05:30,0.56,50.54,28.02,23.190083,72.627937
701,device1,2025-11-12 17:43:56.670219+05:30,0.55,50.41,28.07,23.190083,72.627937
702,device1,2025-11-12 17:44:11.638458+05:30,0.58,50.02,28.13,23.190083,72.627937
703,device1,2025-11-12 17:44:26.607772+05:30,0.58,50.00,28.18,23.190083,72.627937
704,device1,2025-11-12 17:44:41.741257+05:30,0.58,50.07,28.23,23.190083,72.627937
705,device1,2025-11-12 17:44:56.63048+05:30,0.58,50.22,28.29,23.190083,72.627937
706,device1,2025-11-12 17:45:11.682573+05:30,0.58,49.80,28.33,23.190083,72.627937
707,device1,2025-11-12 17:45:26.636906+05:30,0.59,49.39,28.37,23.190083,72.627937
708,device1,2025-11-12 17:45:41.65207+05:30,0.57,49.61,28.41,23.190083,72.627937
709,device1,2025-11-12 17:45:56.839686+05:30,0.59,49.45,28.45,23.190083,72.627937
710,device1,2025-11-12 17:46:11.64883+05:30,0.59,49.17,28.49,23.190083,72.627937
711,device1,2025-11-12 17:46:26.739426+05:30,0.59,49.57,28.53,23.190083,72.627937
712,device1,2025-11-12 17:46:41.725296+05:30,0.57,48.98,28.58,23.190083,72.627937
713,device1,2025-11-12 17:46:56.705305+05:30,0.57,48.69,28.62,23.190083,72.627937
714,device1,2025-11-12 17:47:11.709882+05:30,0.58,48.66,28.66,23.190083,72.627937
715,device1,2025-11-12 17:47:26.699518+05:30,0.57,48.54,28.71,23.190083,72.627937
716,device1,2025-11-12 17:47:41.6967+05:30,0.57,48.54,28.75,23.190083,72.627937
717,device1,2025-11-12 17:47:56.677016+05:30,0.58,48.41,28.79,23.190083,72.627937
718,device1,2025-11-12 17:48:11.769059+05:30,0.58,48.33,28.83,23.190083,72.627937
719,device1,2025-11-12 17:48:26.750062+05:30,0.61,48.23,28.88,23.190083,72.627937
720,device1,2025-11-12 17:48:41.698609+05:30,0.59,48.22,28.92,23.190083,72.627937
721,device1,2025-11-12 17:48:56.70771+05:30,0.58,48.08,28.96,23.190083,72.627937
722,device1,2025-11-12 17:49:11.732065+05:30,0.59,48.01,29.00,23.190083,72.627937
723,device1,2025-11-12 17:49:26.718834+05:30,0.61,47.98,29.04,23.190083,72.627937
724,device1,2025-11-12 17:49:41.849827+05:30,0.61,47.85,29.08,23.190083,72.627937
725,device1,2025-11-12 17:49:56.7753+05:30,0.61,47.78,29.12,23.190083,72.627937
726,device1,2025-11-12 17:50:11.706089+05:30,0.61,47.67,29.15,23.190083,72.627937
727,device1,2025-11-12 17:50:26.874457+05:30,0.61,47.67,29.18,23.190083,72.627937
728,device1,2025-11-12 17:50:41.703069+05:30,0.59,47.56,29.22,23.190083,72.627937
729,device1,2025-11-12 17:50:57.085701+05:30,0.58,47.64,29.25,23.190083,72.627937
730,device1,2025-11-12 17:51:11.720863+05:30,0.62,47.42,29.28,23.190083,72.627937
731,device1,2025-11-12 17:51:26.77189+05:30,0.61,47.34,29.32,23.190083,72.627937
732,device1,2025-11-12 17:51:42.024744+05:30,0.62,47.70,29.35,23.190083,72.627937
733,device1,2025-11-12 17:51:56.725293+05:30,0.61,47.48,29.39,23.190083,72.627937
734,device1,2025-11-12 17:52:11.743177+05:30,0.61,47.19,29.42,23.190083,72.627937
735,device1,2025-11-12 17:52:26.726488+05:30,0.61,47.20,29.45,23.190083,72.627937
736,device1,2025-11-12 17:52:41.847621+05:30,0.63,47.54,29.48,23.190083,72.627937
737,device1,2025-11-12 17:52:56.784036+05:30,0.63,47.59,29.51,23.190083,72.627937
738,device1,2025-11-12 17:53:11.803205+05:30,0.63,47.35,29.53,23.190083,72.627937
739,device1,2025-11-12 17:53:28.029162+05:30,0.62,47.23,29.57,23.190083,72.627937
740,device1,2025-11-12 17:53:41.743364+05:30,0.59,47.13,29.60,23.190083,72.627937
741,device1,2025-11-12 17:53:56.761152+05:30,0.63,47.24,29.63,23.190083,72.627937
742,device1,2025-11-12 17:54:11.964804+05:30,0.62,47.17,29.67,23.190083,72.627937
743,device1,2025-11-12 17:54:26.735734+05:30,0.61,47.02,29.71,23.190083,72.627937
744,device1,2025-11-12 17:54:41.777636+05:30,0.59,46.72,29.74,23.190083,72.627937
745,device1,2025-11-12 17:54:56.731677+05:30,0.62,46.61,29.77,23.190083,72.627937
746,device1,2025-11-12 17:55:11.732065+05:30,0.59,46.57,29.80,23.190083,72.627937
747,device1,2025-11-12 17:55:26.828956+05:30,0.62,46.57,29.83,23.190083,72.627937
748,device1,2025-11-12 17:55:41.819714+05:30,0.63,46.50,29.86,23.190083,72.627937
749,device1,2025-11-12 17:55:56.731824+05:30,0.63,46.58,29.89,23.190083,72.627937
750,device1,2025-11-12 17:56:11.774115+05:30,0.63,46.49,29.92,23.190083,72.627937
751,device1,2025-11-12 17:56:26.773559+05:30,0.63,46.40,29.95,23.190083,72.627937
752,device1,2025-11-12 17:56:41.735303+05:30,0.64,46.37,29.98,23.190083,72.627937
753,device1,2025-11-12 17:56:56.989334+05:30,0.63,46.33,30.01,23.190083,72.627937
754,device1,2025-11-12 17:57:11.807521+05:30,0.64,46.25,30.05,23.190083,72.627937
755,device1,2025-11-12 17:57:26.818186+05:30,0.64,46.16,30.08,23.190083,72.627937
756,device1,2025-11-12 17:57:42.40667+05:30,0.61,46.09,30.12,23.190083,72.627937
757,device1,2025-11-12 17:57:56.816684+05:30,0.64,45.97,30.15,23.190083,72.627937
758,device1,2025-11-12 17:58:11.819288+05:30,0.61,46.65,30.17,23.190083,72.627937
759,device1,2025-11-12 17:58:27.105006+05:30,0.62,46.24,30.19,23.190083,72.627937
760,device1,2025-11-11 17:58:42.082334+05:30,0.62,46.08,30.22,23.190083,72.627937
761,device1,2025-11-11 17:58:57.029689+05:30,0.63,45.92,30.24,23.190083,72.627937
762,device1,2025-11-11 17:59:11.824092+05:30,0.64,46.90,30.25,23.190083,72.627937
763,device1,2025-11-11 17:59:27.629783+05:30,0.63,46.25,30.27,23.190083,72.627937
764,device1,2025-11-11 17:59:42.221316+05:30,0.63,46.03,30.28,23.190083,72.627937
765,device1,2025-11-11 17:59:56.79422+05:30,0.64,46.07,30.29,23.190083,72.627937
766,device1,2025-11-11 18:00:12.079131+05:30,0.64,46.03,30.30,23.190083,72.627937
767,device1,2025-11-11 18:00:26.778338+05:30,0.65,46.02,30.33,23.190083,72.627937
768,device1,2025-11-11 18:05:44.883016+05:30,0.63,45.68,30.63,23.190083,72.627937
769,device1,2025-11-11 18:05:59.413602+05:30,0.65,45.45,30.65,23.190083,72.627937
770,device1,2025-11-11 18:06:14.482696+05:30,0.64,45.25,30.66,23.190083,72.627937
771,device1,2025-11-11 18:06:29.334777+05:30,0.64,45.31,30.67,23.190083,72.627937
772,device1,2025-11-11 18:06:44.725606+05:30,0.63,45.21,30.68,23.190083,72.627937
773,device1,2025-11-11 18:06:59.344492+05:30,0.66,45.20,30.68,23.190083,72.627937
774,device1,2025-11-11 18:07:14.333741+05:30,0.64,45.14,30.69,23.190083,72.627937
775,device1,2025-11-11 18:07:29.618414+05:30,0.64,45.19,30.69,23.190083,72.627937
776,device1,2025-11-11 18:07:44.373747+05:30,0.65,45.21,30.69,23.190083,72.627937
777,device1,2025-11-11 18:07:59.313403+05:30,0.66,45.12,30.69,23.190083,72.627937
778,device1,2025-11-11 18:08:14.33193+05:30,0.66,45.10,30.70,23.190083,72.627937
779,device1,2025-11-11 18:08:29.618827+05:30,0.66,45.09,30.70,23.190083,72.627937
780,device1,2025-11-11 18:08:44.352003+05:30,0.64,45.12,30.70,23.190083,72.627937
781,device1,2025-11-11 18:08:59.850496+05:30,0.66,45.07,30.69,23.190083,72.627937
782,device1,2025-11-11 18:09:14.630291+05:30,0.64,45.10,30.68,23.190083,72.627937
783,device1,2025-11-11 18:09:29.58338+05:30,0.64,45.19,30.68,23.190083,72.627937
784,device1,2025-11-11 18:09:44.301266+05:30,0.64,45.20,30.68,23.190083,72.627937
785,device1,2025-11-11 18:09:59.417647+05:30,0.66,45.17,30.68,23.190083,72.627937
786,device1,2025-11-11 18:10:14.49984+05:30,0.66,45.21,30.68,23.190083,72.627937
787,device1,2025-11-11 18:10:29.744281+05:30,0.66,45.21,30.68,23.190083,72.627937
788,device1,2025-11-11 18:10:44.570729+05:30,0.66,45.13,30.68,23.190083,72.627937
789,device1,2025-11-11 18:10:59.316136+05:30,0.64,45.17,30.69,23.190083,72.627937
790,device1,2025-11-11 18:11:14.362685+05:30,0.64,45.18,30.70,23.190083,72.627937
791,device1,2025-11-11 18:11:29.332861+05:30,0.66,45.15,30.71,23.190083,72.627937
792,device1,2025-11-11 18:11:44.502848+05:30,0.64,45.17,30.72,23.190083,72.627937
793,device1,2025-11-11 18:11:59.543831+05:30,0.64,45.14,30.72,23.190083,72.627937
794,device1,2025-11-11 18:12:14.32364+05:30,0.66,45.21,30.74,23.190083,72.627937
795,device1,2025-11-11 18:12:29.328135+05:30,0.66,45.16,30.75,23.190083,72.627937
796,device1,2025-11-11 18:12:44.366515+05:30,0.67,45.14,30.76,23.190083,72.627937
797,device1,2025-11-11 18:12:59.317266+05:30,0.67,45.09,30.76,23.190083,72.627937
798,device1,2025-11-11 18:13:14.322137+05:30,0.67,45.11,30.77,23.190083,72.627937
799,device1,2025-11-11 18:13:29.71332+05:30,0.67,45.15,30.79,23.190083,72.627937
800,device1,2025-11-11 18:13:44.349699+05:30,0.66,45.14,30.80,23.190083,72.627937
801,device1,2025-11-11 18:13:59.324446+05:30,0.65,45.07,30.82,23.190083,72.627937
802,device1,2025-11-11 18:14:14.398848+05:30,0.65,45.12,30.82,23.190083,72.627937
803,device1,2025-11-11 18:14:29.435929+05:30,0.65,45.08,30.83,23.190083,72.627937
804,device1,2025-11-11 18:14:44.528668+05:30,0.66,45.09,30.84,23.190083,72.627937
805,device1,2025-11-11 18:14:59.439068+05:30,0.67,45.12,30.85,23.190083,72.627937
806,device1,2025-11-11 18:15:14.534137+05:30,0.65,45.09,30.86,23.190083,72.627937
807,device1,2025-11-11 18:15:29.662872+05:30,0.67,45.00,30.87,23.190083,72.627937
808,device1,2025-11-11 18:15:44.437199+05:30,0.67,44.99,30.87,23.190083,72.627937
809,device1,2025-11-11 18:15:59.386509+05:30,0.64,45.01,30.88,23.190083,72.627937
810,device1,2025-11-11 18:16:15.25631+05:30,0.65,45.05,30.88,23.190083,72.627937
811,device1,2025-11-11 18:16:29.395825+05:30,0.65,45.08,30.90,23.190083,72.627937
812,device1,2025-11-11 18:16:44.339747+05:30,0.65,45.04,30.91,23.190083,72.627937
813,device1,2025-11-11 18:16:59.373549+05:30,0.67,44.93,30.92,23.190083,72.627937
814,device1,2025-11-11 18:17:14.518752+05:30,0.68,44.90,30.92,23.190083,72.627937
815,device1,2025-11-11 18:17:29.41701+05:30,0.67,44.89,30.93,23.190083,72.627937
816,device1,2025-11-11 18:17:44.751855+05:30,0.65,44.95,30.94,23.190083,72.627937
817,device1,2025-11-11 18:17:59.348443+05:30,0.65,44.92,30.95,23.190083,72.627937
818,device1,2025-11-11 18:18:14.413701+05:30,0.66,44.85,30.95,23.190083,72.627937
819,device1,2025-11-11 18:18:29.577789+05:30,0.67,46.37,30.77,23.190083,72.627937
820,device1,2025-11-11 18:18:44.515718+05:30,0.67,46.79,30.58,23.190083,72.627937
821,device1,2025-11-11 18:18:59.393241+05:30,0.68,47.51,30.42,23.190083,72.627937
822,device1,2025-11-11 18:19:14.342847+05:30,0.65,47.19,30.37,23.190083,72.627937
823,device1,2025-11-11 18:19:29.322525+05:30,0.67,46.86,30.24,23.190083,72.627937
824,device1,2025-11-11 18:19:44.362974+05:30,0.67,47.07,30.15,23.190083,72.627937
825,device1,2025-11-11 18:19:59.493285+05:30,0.64,47.40,30.02,23.190083,72.627937
826,device1,2025-11-11 18:20:14.534892+05:30,0.67,48.03,29.85,23.190083,72.627937
827,device1,2025-11-11 18:20:29.488095+05:30,0.67,48.46,29.64,23.190083,72.627937
828,device1,2025-11-11 18:20:44.357884+05:30,0.65,48.88,29.45,23.190083,72.627937
829,device1,2025-11-11 18:20:59.335453+05:30,0.67,49.19,29.30,23.190083,72.627937
830,device1,2025-11-11 18:21:14.558039+05:30,0.67,49.41,29.13,23.190083,72.627937
831,device1,2025-11-11 18:21:29.813859+05:30,0.65,49.54,28.97,23.190083,72.627937
832,device1,2025-11-11 18:21:44.494176+05:30,0.64,49.65,28.88,23.190083,72.627937
833,device1,2025-11-11 18:21:59.366673+05:30,0.67,49.56,28.80,23.190083,72.627937
834,device1,2025-11-11 18:22:14.867593+05:30,0.65,49.62,28.77,23.190083,72.627937
835,device1,2025-11-11 18:22:29.346556+05:30,0.64,49.44,28.74,23.190083,72.627937
836,device1,2025-11-11 18:22:44.577354+05:30,0.64,49.63,28.67,23.190083,72.627937
837,device1,2025-11-11 18:22:59.553024+05:30,0.66,49.65,28.66,23.190083,72.627937
838,device1,2025-11-11 18:23:14.45364+05:30,0.66,49.65,28.59,23.190083,72.627937
839,device1,2025-11-11 18:23:29.644616+05:30,0.64,49.74,28.54,23.190083,72.627937
840,device1,2025-11-11 18:23:44.368013+05:30,0.64,50.07,28.49,23.190083,72.627937
841,device1,2025-11-11 18:23:59.810136+05:30,0.65,50.11,28.39,23.190083,72.627937
842,device1,2025-11-11 18:24:14.35005+05:30,0.66,50.61,28.32,23.190083,72.627937
843,device1,2025-11-11 18:24:29.30913+05:30,0.65,50.52,28.26,23.190083,72.627937
844,device1,2025-11-11 18:24:44.633374+05:30,0.65,50.42,28.22,23.190083,72.627937
845,device1,2025-11-11 18:24:59.391235+05:30,0.62,50.61,28.18,23.190083,72.627937
846,device1,2025-11-11 18:25:14.459188+05:30,0.64,50.76,28.10,23.190083,72.627937
847,device1,2025-11-11 18:25:29.305057+05:30,0.62,50.77,28.07,23.190083,72.627937
848,device1,2025-11-11 18:25:44.34333+05:30,0.64,50.84,28.01,23.190083,72.627937
849,device1,2025-11-11 18:25:59.539435+05:30,0.62,51.04,27.89,23.190083,72.627937
850,device1,2025-11-11 18:26:14.367416+05:30,0.64,51.36,27.82,23.190083,72.627937
851,device1,2025-11-11 18:26:29.418501+05:30,0.62,51.30,27.75,23.190083,72.627937
852,device1,2025-11-11 18:26:44.300339+05:30,0.64,51.44,27.70,23.190083,72.627937
853,device1,2025-11-11 18:26:59.384604+05:30,0.64,51.62,27.64,23.190083,72.627937
854,device1,2025-11-12 19:05:20.772908+05:30,0.41,56.91,25.77,0,0
855,device1,2025-11-12 19:05:34.798812+05:30,0.44,56.67,25.72,0,0
856,device1,2025-11-12 19:05:49.316013+05:30,0.42,56.52,25.70,0,0
857,device1,2025-11-12 20:23:29.380695+05:30,0.39,0.00,0.00,0,0
858,device1,2025-11-12 20:23:43.920536+05:30,0.39,0.00,0.00,0,0
859,device1,2025-11-12 20:23:59.089472+05:30,0.39,0.00,0.00,0,0
860,device1,2025-11-12 20:24:15.462408+05:30,0.39,0.00,0.00,0,0
861,device1,2025-11-12 20:24:28.976927+05:30,0.41,0.00,0.00,0,0
862,device1,2025-11-12 20:24:44.132595+05:30,0.41,0.00,0.00,0,0
863,device1,2025-11-12 20:25:38.915457+05:30,13.84,0.00,0.00,0,0
864,device1,2025-11-12 20:25:53.559887+05:30,13.91,0.00,0.00,0,0
865,device1,2025-11-12 20:26:44.44768+05:30,0.40,0.00,0.00,0,0
866,device1,2025-11-12 20:26:58.941658+05:30,0.42,0.00,0.00,0,0
867,device1,2025-11-12 20:27:13.951537+05:30,0.43,0.00,0.00,0,0
868,device1,2025-11-12 20:27:29.09402+05:30,0.43,0.00,0.00,0,0
869,device1,2025-11-12 20:27:43.978924+05:30,0.41,0.00,0.00,0,0
870,device1,2025-11-12 20:27:58.992479+05:30,0.43,0.00,0.00,0,0
871,device1,2025-11-12 20:28:14.149546+05:30,0.44,0.00,0.00,0,0
872,device1,2025-11-12 20:28:29.09999+05:30,0.45,0.00,0.00,0,0
873,device1,2025-11-12 20:28:45.186746+05:30,0.36,0.00,0.00,0,0
874,device1,2025-11-12 20:28:59.210935+05:30,0.37,0.00,0.00,0,0
875,device1,2025-11-11 20:29:14.152585+05:30,0.37,0.00,0.00,0,0
876,device1,2025-11-11 20:29:29.109478+05:30,0.38,0.00,0.00,0,0
877,device1,2025-11-11 20:29:44.054117+05:30,0.37,0.00,0.00,0,0
878,device1,2025-11-11 20:29:59.210524+05:30,0.38,0.00,0.00,0,0
879,device1,2025-11-11 20:30:14.029728+05:30,0.38,0.00,0.00,0,0
880,device1,2025-11-11 20:30:29.108826+05:30,0.38,0.00,0.00,0,0
881,device1,2025-11-11 20:30:44.268648+05:30,0.38,0.00,0.00,0,0
882,device1,2025-11-11 20:30:59.213959+05:30,0.38,0.00,0.00,0,0
883,device1,2025-11-11 20:31:14.171812+05:30,0.38,0.00,0.00,0,0
884,device1,2025-11-11 20:31:29.112042+05:30,0.38,0.00,0.00,0,0
885,device1,2025-11-11 20:31:44.268652+05:30,0.39,0.00,0.00,0,0
886,device1,2025-11-11 20:31:59.065105+05:30,0.39,0.00,0.00,0,0
887,device1,2025-11-11 20:32:14.168953+05:30,0.39,0.00,0.00,0,0
888,device1,2025-11-11 20:32:29.117582+05:30,0.39,0.00,0.00,0,0
889,device1,2025-11-11 20:32:44.273995+05:30,0.39,0.00,0.00,0,0
890,device1,2025-11-11 20:32:59.531794+05:30,0.39,0.00,0.00,0,0
891,device1,2025-11-11 20:33:14.174224+05:30,0.39,0.00,0.00,0,0
892,device1,2025-11-11 20:33:29.126098+05:30,0.39,0.00,0.00,0,0
893,device1,2025-11-11 20:33:44.285762+05:30,0.39,0.00,0.00,0,0
894,device1,2025-11-11 20:33:59.230137+05:30,0.39,0.00,0.00,0,0
895,device1,2025-11-11 20:34:14.178871+05:30,0.39,0.00,0.00,0,0
896,device1,2025-11-11 20:34:29.131962+05:30,0.39,0.00,0.00,0,0
897,device1,2025-11-11 20:34:44.298084+05:30,0.40,0.00,0.00,0,0
898,device1,2025-11-11 20:34:59.23577+05:30,0.40,0.00,0.00,0,0
899,device1,2025-11-11 20:35:14.186218+05:30,0.40,0.00,0.00,0,0
900,device1,2025-11-11 20:35:29.142386+05:30,0.40,0.00,0.00,0,0
901,device1,2025-11-11 20:35:44.29425+05:30,0.39,0.00,0.00,0,0
902,device1,2025-11-11 20:35:59.242096+05:30,0.40,0.00,0.00,0,0
903,device1,2025-11-11 20:36:14.190398+05:30,0.40,0.00,0.00,0,0
904,device1,2025-11-11 20:36:29.141082+05:30,0.40,0.00,0.00,0,0
905,device1,2025-11-11 20:36:44.296091+05:30,0.40,0.00,0.00,0,0
906,device1,2025-11-11 20:36:59.246411+05:30,0.40,0.00,0.00,0,0
907,device1,2025-11-11 20:38:44.302914+05:30,0.41,0.00,0.00,0,0
908,device1,2025-11-11 20:38:59.253658+05:30,0.41,0.00,0.00,0,0
909,device1,2025-11-11 20:39:14.206902+05:30,0.41,0.00,0.00,0,0
910,device1,2025-11-11 20:42:10.945819+05:30,0.42,0.00,0.00,0,0
911,device1,2025-11-11 20:42:25.895553+05:30,0.42,0.00,0.00,0,0
912,device1,2025-11-11 20:42:41.047904+05:30,0.42,0.00,0.00,0,0
913,device1,2025-11-11 20:42:55.998292+05:30,0.42,0.00,0.00,0,0
914,device1,2025-11-11 20:43:11.16664+05:30,0.42,0.00,0.00,0,0
915,device1,2025-11-11 20:43:26.102961+05:30,0.42,0.00,0.00,0,0
916,device1,2025-11-11 20:43:41.052803+05:30,0.42,0.00,0.00,0,0
917,device1,2025-11-11 20:43:56.007234+05:30,0.42,0.00,0.00,0,0
918,device1,2025-11-11 20:44:10.957646+05:30,0.42,0.00,0.00,0,0
919,device1,2025-11-11 20:44:26.106561+05:30,0.42,0.00,0.00,0,0
920,device1,2025-11-11 20:44:41.264745+05:30,0.42,0.00,0.00,0,0
921,device1,2025-11-11 20:44:56.008045+05:30,0.42,0.00,0.00,0,0
922,device1,2025-11-11 20:45:10.931458+05:30,0.51,0.00,0.00,0,0
923,device1,2025-11-11 20:46:03.183673+05:30,13.83,0.00,0.00,0,0
924,device1,2025-11-11 20:46:17.313228+05:30,13.89,0.00,0.00,0,0
925,device1,2025-11-11 20:46:32.259302+05:30,13.90,0.00,0.00,0,0
926,device1,2025-11-11 20:57:16.245313+05:30,0.40,0.00,0.00,0,0
927,device1,2025-11-11 20:57:30.783316+05:30,0.40,0.00,0.00,0,0
928,device1,2025-11-11 20:57:45.730952+05:30,0.40,0.00,0.00,0,0
929,device1,2025-11-11 20:58:00.682375+05:30,0.41,0.00,0.00,0,0
930,device1,2025-11-11 20:58:15.605544+05:30,0.39,0.00,0.00,0,0
931,device1,2025-11-11 20:58:50.040508+05:30,0.42,0.00,0.00,0,0
932,device1,2025-11-11 20:59:04.377708+05:30,0.43,0.00,0.00,0,0
933,device1,2025-11-11 20:59:19.331136+05:30,0.43,0.00,0.00,0,0
934,device1,2025-11-11 20:59:34.484218+05:30,0.43,0.00,0.00,0,0
935,device1,2025-11-11 20:59:49.429728+05:30,0.42,0.00,0.00,0,0
936,device1,2025-11-11 21:00:04.384362+05:30,0.43,0.00,0.00,0,0
937,device1,2025-11-11 21:00:19.538056+05:30,0.43,0.00,0.00,0,0
938,device1,2025-11-11 21:00:34.483299+05:30,0.44,0.00,0.00,0,0
939,device1,2025-11-11 21:00:49.447762+05:30,0.44,0.00,0.00,0,0
940,device1,2025-11-11 21:01:04.385639+05:30,0.44,0.00,0.00,0,0
941,device1,2025-11-11 21:01:19.761808+05:30,0.45,0.00,0.00,0,0
942,device1,2025-11-11 21:01:34.596138+05:30,0.46,0.00,0.00,0,0
943,device1,2025-11-11 21:01:49.444519+05:30,0.45,0.00,0.00,0,0
944,device1,2025-11-11 21:02:04.638427+05:30,0.45,0.00,0.00,0,0
945,device1,2025-11-11 21:02:19.548324+05:30,0.46,0.00,0.00,0,0
946,device1,2025-11-11 21:02:34.592086+05:30,0.46,0.00,0.00,0,0
947,device1,2025-11-11 21:02:49.442132+05:30,0.46,0.00,0.00,0,0
948,device1,2025-11-11 21:03:06.246196+05:30,0.47,0.00,0.00,0,0
949,device1,2025-11-11 21:03:19.585622+05:30,0.45,0.00,0.00,0,0
950,device1,2025-11-11 21:03:34.498772+05:30,0.46,0.00,0.00,0,0
951,device1,2025-11-11 21:03:49.659691+05:30,0.45,0.00,0.00,0,0
952,device1,2025-11-11 21:04:04.403502+05:30,0.47,0.00,0.00,0,0
953,device1,2025-11-11 21:04:19.553116+05:30,0.46,0.00,0.00,0,0
954,device1,2025-11-11 21:04:34.503874+05:30,0.47,0.00,0.00,0,0
955,device1,2025-11-11 21:04:49.464901+05:30,0.47,0.00,0.00,0,0
956,device1,2025-11-11 21:05:04.609274+05:30,0.46,0.00,0.00,0,0
957,device1,2025-11-11 21:05:19.459378+05:30,0.48,0.00,0.00,0,0
958,device1,2025-11-11 21:05:34.509964+05:30,0.46,0.00,0.00,0,0
959,device1,2025-11-11 21:05:49.459584+05:30,0.48,0.00,0.00,0,0
960,device1,2025-11-11 21:06:04.715586+05:30,0.48,0.00,0.00,0,0
961,device1,2025-11-11 21:06:19.567764+05:30,0.48,0.00,0.00,0,0
962,device1,2025-11-11 21:06:34.718517+05:30,0.48,0.00,0.00,0,0
963,device1,2025-11-11 21:06:49.671865+05:30,0.50,0.00,0.00,0,0
964,device1,2025-11-11 21:07:04.619723+05:30,0.50,0.00,0.00,0,0
965,device1,2025-11-11 21:07:19.779943+05:30,0.50,0.00,0.00,0,0
966,device1,2025-11-11 21:07:34.47289+05:30,0.49,0.00,0.00,0,0
967,device1,2025-11-11 21:07:49.58066+05:30,0.49,0.00,0.00,0,0
968,device1,2025-11-11 21:08:04.732516+05:30,0.50,0.00,0.00,0,0
969,device1,2025-11-11 21:08:24.716106+05:30,0.49,0.00,0.00,0,0
970,device1,2025-11-11 21:08:50.719963+05:30,0.48,0.00,0.00,0,0
971,device1,2025-11-11 21:09:00.862762+05:30,0.49,0.00,0.00,0,0
972,device1,2025-11-11 21:09:18.814232+05:30,0.47,0.00,0.00,0,0
973,device1,2025-11-11 21:09:30.964804+05:30,0.50,0.00,0.00,0,0
974,device1,2025-11-11 21:09:45.914178+05:30,0.48,0.00,0.00,0,0
975,device1,2025-11-11 21:10:00.846756+05:30,0.49,0.00,0.00,0,0
976,device1,2025-11-11 21:10:15.800635+05:30,0.49,0.00,0.00,0,0
977,device1,2025-11-11 21:10:30.847658+05:30,0.49,0.00,0.00,0,0
978,device1,2025-11-11 21:10:45.799946+05:30,0.48,0.00,0.00,0,0
979,device1,2025-11-11 21:11:00.957678+05:30,0.49,0.00,0.00,0,0
980,device1,2025-11-11 21:11:15.90778+05:30,0.47,0.00,0.00,0,0
981,device1,2025-11-11 21:11:31.077161+05:30,0.41,0.00,0.00,0,0
982,device1,2025-11-11 21:11:45.805585+05:30,0.41,0.00,0.00,0,0
983,device1,2025-11-11 21:12:00.964707+05:30,0.49,0.00,0.00,0,0
984,device1,2025-11-11 21:12:15.910161+05:30,0.49,0.00,0.00,0,0
985,device1,2025-11-11 21:12:30.960188+05:30,0.50,0.00,0.00,0,0
986,device1,2025-11-11 21:12:45.926421+05:30,0.50,0.00,0.00,0,0
987,device1,2025-11-11 21:13:01.069737+05:30,0.50,0.00,0.00,0,0
988,device1,2025-11-11 21:13:15.809467+05:30,0.50,0.00,0.00,0,0
989,device1,2025-11-11 21:13:30.967462+05:30,0.50,0.00,0.00,0,0
990,device1,2025-11-11 21:13:45.91989+05:30,0.49,0.00,0.00,0,0
991,device1,2025-11-11 21:14:00.866362+05:30,0.51,0.00,0.00,0,0
992,device1,2025-11-11 21:14:15.918643+05:30,0.50,0.00,0.00,0,0
